NOC,Year,Total_Athletes,Total_Events,Bronze,Gold,No medal,Silver,Total_Medals,Medal_Efficiency,Previous_medal,Previous_gold,Rolling_3_avg_medal,Medal_growth_rate,Host,Gold_Ratio,Participation_Growth,Rolling_3_Efficiency
MGL,2000,23,21,0,0,23,0,0,0.0,1.0,0.0,1.0,-100.0,0,0.0,0.2777777777777778,0.036062378167641324
MGL,2004,21,21,1,0,20,0,1,0.047619047619047616,0.0,0.0,0.6666666666666666,inf,0,0.0,-0.08695652173913043,0.03439153439153439
MGL,2008,31,29,0,2,27,2,4,0.12903225806451613,1.0,0.0,1.6666666666666667,300.0,0,0.5,0.47619047619047616,0.05888376856118791
MGL,2012,32,32,3,0,27,2,5,0.15625,4.0,2.0,3.3333333333333335,25.0,0,0.0,0.03225806451612903,0.11096710189452125
MGL,2016,46,41,1,0,44,1,2,0.043478260869565216,5.0,0.0,3.6666666666666665,-60.0,0,0.0,0.4375,0.10958683964469378
MGL,2020,61,43,3,0,57,1,4,0.06557377049180328,2.0,0.0,3.6666666666666665,100.0,0,0.0,0.32608695652173914,0.0884340104537895
MGL,2024,32,37,0,0,47,1,1,0.03125,4.0,0.0,2.3333333333333335,-75.0,0,0.0,-0.47540983606557374,0.04676734378712283
MHL,2008,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MHL,2012,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
MHL,2016,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
MHL,2020,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6,0.0
MHL,2024,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
MKD,1996,16,16,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MKD,2000,15,15,1,0,14,0,1,0.06666666666666667,0.0,0.0,0.0,inf,0,0.0,-0.0625,0.0
MKD,2004,14,14,0,0,14,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.06666666666666667,0.022222222222222223
MKD,2008,7,7,0,0,7,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,-0.5,0.022222222222222223
MKD,2012,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.42857142857142855,0.0
MKD,2016,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
MKD,2020,8,8,0,0,7,1,1,0.125,0.0,0.0,0.3333333333333333,inf,0,0.0,0.3333333333333333,0.041666666666666664
MKD,2024,6,6,0,0,6,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.25,0.041666666666666664
MLI,1964,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MLI,1968,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MLI,1972,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
MLI,1980,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3333333333333333,0.0
MLI,1984,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2857142857142857,0.0
MLI,1988,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.0
MLI,1992,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
MLI,1996,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
MLI,2000,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
MLI,2004,21,6,0,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.2,0.0
MLI,2008,17,6,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.19047619047619047,0.0
MLI,2012,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6470588235294118,0.0
MLI,2016,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MLI,2020,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
MLI,2024,24,6,0,0,24,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0
MLT,1928,9,1,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MLT,1936,11,2,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2222222222222222,0.0
MLT,1948,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.9090909090909091,0.0
MLT,1960,13,6,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0
MLT,1968,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.9230769230769231,0.0
MLT,1972,5,2,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0
MLT,1980,12,5,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.4,0.0
MLT,1984,7,6,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4166666666666667,0.0
MLT,1988,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14285714285714285,0.0
MLT,1992,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
MLT,1996,10,10,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
MLT,2000,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3,0.0
MLT,2004,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MLT,2008,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14285714285714285,0.0
MLT,2012,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
MLT,2016,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.0
MLT,2020,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MLT,2024,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.375,0.0
MNE,2008,20,8,0,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MNE,2012,34,9,0,0,20,14,14,0.4117647058823529,0.0,0.0,0.0,inf,0,0.0,0.7,0.0
MNE,2016,35,9,0,0,35,0,0,0.0,14.0,0.0,4.666666666666667,-100.0,0,0.0,0.029411764705882353,0.1372549019607843
MNE,2020,35,9,0,0,35,0,0,0.0,0.0,0.0,4.666666666666667,0.0,0,0.0,0.0,0.1372549019607843
MNE,2024,19,7,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.45714285714285713,0.0
MON,1920,7,6,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MON,1924,9,6,1,0,8,0,1,0.1111111111111111,0.0,0.0,0.0,inf,0,0.0,0.2857142857142857,0.0
MON,1928,12,8,0,0,12,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,0.3333333333333333,0.037037037037037035
MON,1932,1,1,0,0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,-0.9166666666666666,0.037037037037037035
MON,1936,11,5,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0
MON,1948,4,2,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6363636363636364,0.0
MON,1952,10,6,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0
MON,1960,13,6,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3,0.0
MON,1964,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.9230769230769231,0.0
MON,1968,2,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
MON,1972,5,4,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0
MON,1976,10,6,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
MON,1984,8,7,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
MON,1988,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.125,0.0
MON,1992,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5555555555555556,0.0
MON,1996,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MON,2000,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MON,2004,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
MON,2008,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0.0
MON,2012,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
MON,2016,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
MON,2020,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
MON,2024,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MOZ,1980,16,16,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MOZ,1984,14,11,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.125,0.0
MOZ,1988,12,12,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14285714285714285,0.0
MOZ,1992,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4166666666666667,0.0
MOZ,1996,3,3,1,0,2,0,1,0.3333333333333333,0.0,0.0,0.3333333333333333,inf,0,0.0,-0.5714285714285714,0.1111111111111111
MOZ,2000,4,4,0,1,3,0,1,0.25,1.0,0.0,0.6666666666666666,0.0,0,1.0,0.3333333333333333,0.19444444444444442
MOZ,2004,4,4,0,0,4,0,0,0.0,1.0,1.0,0.6666666666666666,-100.0,0,0.0,0.0,0.19444444444444442
MOZ,2008,4,4,0,0,4,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.08333333333333333
MOZ,2012,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
MOZ,2016,8,7,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
MOZ,2020,10,9,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
MOZ,2024,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3,0.0
MRI,1984,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MRI,1988,11,9,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5714285714285714,0.0
MRI,1992,22,17,0,0,22,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
MRI,1996,36,23,0,0,36,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6363636363636364,0.0
MRI,2000,26,20,0,0,26,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2777777777777778,0.0
MRI,2004,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6538461538461539,0.0
MRI,2008,11,11,1,0,10,0,1,0.09090909090909091,0.0,0.0,0.3333333333333333,inf,0,0.0,0.2222222222222222,0.030303030303030304
MRI,2012,11,10,0,0,11,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,0.0,0.030303030303030304
MRI,2016,11,11,0,0,11,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.030303030303030304
MRI,2020,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2727272727272727,0.0
MRI,2024,12,12,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
MTN,1984,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MTN,1988,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.5,0.0
MTN,1992,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14285714285714285,0.0
MTN,1996,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
MTN,2000,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
MTN,2004,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MTN,2008,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MTN,2012,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MTN,2016,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MTN,2020,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MTN,2024,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MYA,1948,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MYA,1952,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MYA,1956,12,11,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.4,0.0
MYA,1956,12,11,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MYA,1960,10,9,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
MYA,1964,12,11,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
MYA,1968,4,3,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6666666666666666,0.0
MYA,1972,19,7,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.75,0.0
MYA,1980,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.8947368421052632,0.0
MYA,1984,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
MYA,1988,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0
MYA,1992,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0.0
MYA,1996,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4,0.0
MYA,2000,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3333333333333333,0.0
MYA,2004,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7142857142857143,0.0
MYA,2008,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.5,0.0
MYA,2012,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14285714285714285,0.0
MYA,2016,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
MYA,2020,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.75,0.0
MYA,2024,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NAM,1992,10,9,0,0,8,2,2,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NAM,1996,10,10,0,0,8,2,2,0.2,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NAM,2000,16,16,0,0,16,0,0,0.0,2.0,0.0,1.3333333333333333,-100.0,0,0.0,0.6,0.13333333333333333
NAM,2004,10,9,0,0,10,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0,0.0,-0.375,0.06666666666666667
NAM,2008,11,10,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
NAM,2012,9,8,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.18181818181818182,0.0
NAM,2016,11,9,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2222222222222222,0.0
NAM,2020,11,10,0,0,10,1,1,0.09090909090909091,0.0,0.0,0.3333333333333333,inf,0,0.0,0.0,0.030303030303030304
NAM,2024,4,4,0,0,4,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.6363636363636364,0.030303030303030304
NBO,1956,2,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NBO,1956,2,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NCA,1968,16,15,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NCA,1972,10,10,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.375,0.0
NCA,1976,25,19,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0
NCA,1980,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.76,0.0
NCA,1984,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
NCA,1992,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.0
NCA,1996,28,9,0,0,28,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.111111111111111,0.0
NCA,2000,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7857142857142857,0.0
NCA,2004,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NCA,2008,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16666666666666666,0.0
NCA,2012,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14285714285714285,0.0
NCA,2016,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
NCA,2020,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.0
NCA,2024,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.125,0.0
NED,1900,73,18,16,3,46,8,27,0.3698630136986301,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0.0
NED,1906,49,8,5,0,43,1,6,0.12244897959183673,27.0,3.0,0.0,-77.77777777777779,0,0.0,-0.3287671232876712,0.0
NED,1908,218,45,16,0,202,0,16,0.07339449541284404,6.0,0.0,16.333333333333332,166.66666666666669,0,0.0,3.4489795918367347,0.1885688295677703
NED,1912,45,14,26,0,19,0,26,0.5777777777777777,16.0,0.0,16.0,62.5,0,0.0,-0.7935779816513762,0.25787375092748616
NED,1920,213,58,25,15,163,10,50,0.2347417840375587,26.0,0.0,30.666666666666668,92.3076923076923,0,0.3,3.7333333333333334,0.2953046857427268
NED,1924,246,81,18,8,219,1,27,0.10975609756097561,50.0,15.0,34.333333333333336,-46.0,0,0.2962962962962963,0.15492957746478872,0.30742521979210397
NED,1928,384,103,8,20,327,29,57,0.1484375,27.0,8.0,44.666666666666664,111.11111111111111,0,0.3508771929824561,0.5609756097560976,0.16431179386617806
NED,1932,80,29,1,2,67,10,13,0.1625,57.0,20.0,32.333333333333336,-77.19298245614034,0,0.15384615384615385,-0.7916666666666666,0.1402311991869918
NED,1936,227,75,21,9,190,7,37,0.16299559471365638,13.0,2.0,35.666666666666664,184.6153846153846,0,0.24324324324324326,1.8375,0.15797769823788543
NED,1948,187,74,32,8,145,2,42,0.22459893048128343,37.0,9.0,30.666666666666668,13.513513513513514,0,0.19047619047619047,-0.1762114537444934,0.18336484173164658
NED,1952,180,57,0,0,162,18,18,0.1,42.0,8.0,32.333333333333336,-57.14285714285714,0,0.0,-0.0374331550802139,0.16253150839831323
NED,1956,1,1,0,0,1,0,0,0.0,18.0,0.0,20.0,-100.0,0,0.0,-0.9944444444444445,0.1081996434937611
NED,1956,1,1,0,0,1,0,0,0.0,18.0,0.0,20.0,-100.0,0,0.0,0.0,0.0333333333333333
NED,1960,160,54,2,0,157,1,3,0.01875,0.0,0.0,7.0,inf,0,0.0,159.0,0.006249999999999963
NED,1964,158,57,16,5,127,10,31,0.1962025316455696,3.0,0.0,11.333333333333334,933.3333333333334,0,0.16129032258064516,-0.0125,0.0716508438818565
NED,1968,140,52,1,6,126,7,14,0.1,31.0,5.0,16.0,-54.83870967741935,0,0.42857142857142855,-0.11392405063291139,0.10498417721518982
NED,1972,199,72,2,3,193,1,6,0.03015075376884422,14.0,6.0,17.0,-57.14285714285714,0,0.5,0.42142857142857143,0.10878442847147124
NED,1976,175,58,12,0,161,2,14,0.08,6.0,3.0,11.333333333333334,133.33333333333331,0,0.0,-0.12060301507537688,0.07005025125628138
NED,1980,112,56,5,0,106,1,6,0.05357142857142857,14.0,0.0,8.666666666666666,-57.14285714285714,0,0.0,-0.36,0.054574060780090895
NED,1984,185,74,14,20,144,7,41,0.22162162162162163,6.0,0.0,20.333333333333332,583.3333333333333,0,0.4878048780487805,0.6517857142857143,0.11839768339768338
NED,1988,202,86,36,3,157,6,45,0.22277227722772278,41.0,20.0,30.666666666666668,9.75609756097561,0,0.06666666666666667,0.0918918918918919,0.16598844247359096
NED,1992,257,105,8,5,224,20,33,0.12840466926070038,45.0,3.0,39.666666666666664,-26.666666666666668,0,0.15151515151515152,0.2722772277227723,0.19093285603668156
NED,1996,290,94,26,38,217,9,73,0.2517241379310345,33.0,5.0,50.333333333333336,121.21212121212122,0,0.5205479452054794,0.12840466926070038,0.20096702813981918
NED,2000,285,95,23,27,206,29,79,0.2771929824561403,73.0,38.0,61.666666666666664,8.21917808219178,0,0.34177215189873417,-0.017241379310344827,0.2191072632159584
NED,2004,264,99,22,4,187,51,77,0.2916666666666667,79.0,27.0,76.33333333333333,-2.5316455696202533,0,0.05194805194805195,-0.07368421052631578,0.27352792901794715
NED,2008,283,98,4,39,222,18,61,0.21554770318021202,77.0,4.0,72.33333333333333,-20.77922077922078,0,0.639344262295082,0.07196969696969698,0.2614691174343396
NED,2012,222,95,19,21,153,29,69,0.3108108108108108,61.0,39.0,69.0,13.114754098360656,0,0.30434782608695654,-0.21554770318021202,0.27267506021922977
NED,2016,329,122,13,9,282,25,47,0.14285714285714285,69.0,21.0,59.0,-31.88405797101449,0,0.19148936170212766,0.481981981981982,0.22307188561605518
NED,2020,391,123,17,33,319,22,72,0.18414322250639387,47.0,9.0,62.666666666666664,53.191489361702125,0,0.4583333333333333,0.1884498480243161,0.21260372539144914
NED,2024,290,132,26,67,331,25,118,0.4068965517241379,72.0,33.0,79.0,63.888888888888886,0,0.5677966101694916,-0.25831202046035806,0.24463230569589153
NEP,1964,6,5,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NEP,1972,2,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6666666666666666,0.0
NEP,1976,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
NEP,1980,10,9,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.0
NEP,1984,10,8,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NEP,1988,20,17,0,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
NEP,1992,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.9,0.0
NEP,1996,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0
NEP,2000,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
NEP,2004,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
NEP,2008,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
NEP,2012,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.375,0.0
NEP,2016,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0
NEP,2020,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2857142857142857,0.0
NEP,2024,7,6,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0
NFL,1904,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NGR,1952,15,5,0,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NGR,1956,14,6,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.06666666666666667,0.0
NGR,1956,14,6,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NGR,1960,15,12,0,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.07142857142857142,0.0
NGR,1964,19,12,1,0,18,0,1,0.05263157894736842,0.0,0.0,0.3333333333333333,inf,0,0.0,0.26666666666666666,0.017543859649122806
NGR,1968,46,18,0,0,46,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,1.4210526315789473,0.017543859649122806
NGR,1972,36,24,1,0,35,0,1,0.027777777777777776,0.0,0.0,0.6666666666666666,inf,0,0.0,-0.21739130434782608,0.026803118908382065
NGR,1980,56,22,0,0,56,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,0.5555555555555556,0.009259259259259259
NGR,1984,36,24,4,0,31,1,5,0.1388888888888889,0.0,0.0,2.0,inf,0,0.0,-0.35714285714285715,0.05555555555555556
NGR,1988,86,44,0,0,86,0,0,0.0,5.0,0.0,1.6666666666666667,-100.0,0,0.0,1.3888888888888888,0.0462962962962963
NGR,1992,72,34,4,0,61,7,11,0.1527777777777778,0.0,0.0,5.333333333333333,inf,0,0.0,-0.16279069767441862,0.09722222222222222
NGR,1996,84,38,3,17,60,4,24,0.2857142857142857,11.0,0.0,11.666666666666666,118.18181818181819,0,0.7083333333333334,0.16666666666666666,0.14616402116402116
NGR,2000,100,37,0,6,92,2,8,0.08,24.0,17.0,14.333333333333334,-66.66666666666666,0,0.75,0.19047619047619047,0.1728306878306878
NGR,2004,79,31,8,0,71,0,8,0.10126582278481013,8.0,6.0,13.333333333333334,0.0,0,0.0,-0.21,0.15566003616636528
NGR,2008,89,36,7,0,66,16,23,0.25842696629213485,8.0,0.0,13.0,187.5,0,0.0,0.12658227848101267,0.14656426302564832
NGR,2012,58,31,0,0,58,0,0,0.0,23.0,0.0,10.333333333333334,-100.0,0,0.0,-0.34831460674157305,0.11989759635898166
NGR,2016,77,36,18,0,59,0,18,0.23376623376623376,0.0,0.0,13.666666666666666,inf,0,0.0,0.3275862068965517,0.1640644000194562
